-0.385,2.55
-0.375,2.55
-0.365,2.55
-0.358333333333333,2.55
-0.348333333333333,2.55
-0.338333333333333,2.55
-0.328333333333333,2.55
-0.318333333333333,2.55
-0.308333333333333,2.55
-0.298333333333333,2.55
-0.288333333333333,2.55
-0.278333333333333,2.55
-0.268333333333333,2.55
-0.258333333333333,2.55
-0.248333333333333,2.55
-0.238333333333333,2.55
-0.228333333333333,2.55
-0.218333333333333,2.55
-0.208333333333333,2.55
-0.198333333333333,2.55
-0.188333333333333,2.55
-0.178333333333333,2.55
-0.168333333333333,2.55
-0.158333333333333,2.55
-0.148333333333333,2.55
-0.138333333333333,2.55
-0.128333333333333,2.55
-0.118333333333333,2.55
-0.108333333333333,2.55
-0.0983333333333333,2.55
-0.0883333333333333,2.55
-0.0783333333333333,2.55
-0.0683333333333334,2.55
-0.0583333333333333,2.55
-0.0483333333333334,2.55
-0.0383333333333333,2.55
-0.0283333333333333,2.55
-0.0183333333333334,2.55
-0.00833333333333333,2.55
0.00166666666666663,2.55
0.0116666666666667,2.55
0.0216666666666667,2.55
0.0316666666666666,2.55
0.0416666666666667,2.55
0.0516666666666666,2.55
0.0616666666666667,2.55
0.0716666666666667,2.55
0.0816666666666666,2.55
0.0916666666666667,2.55
0.101666666666667,2.55
0.111666666666667,2.55
0.121666666666667,2.55
0.131666666666667,2.55
0.141666666666667,2.55
0.151666666666667,2.55
0.161666666666667,2.55
0.171666666666667,2.55
0.181666666666667,2.55
0.191666666666667,2.55
0.201666666666667,2.55
0.211666666666667,2.55
0.221666666666667,2.55
0.231666666666667,2.55
0.241666666666667,2.55
0.251666666666667,2.55
0.261666666666667,2.55
0.271666666666667,2.55
0.281666666666667,2.55
0.291666666666667,2.55
0.301666666666667,2.55
0.311666666666667,2.55
0.321666666666667,2.55
0.331666666666667,2.55
0.341666666666667,2.55
0.351666666666667,2.55
0.361666666666667,2.55
0.371666666666667,2.55
0.381666666666667,2.55
0.391666666666667,2.55
0.401666666666667,2.55
0.411666666666667,2.55
0.421666666666667,2.55
0.431666666666667,2.55
0.441666666666667,2.55
0.451666666666667,2.55
0.461666666666667,2.55
0.471666666666667,2.55
0.481666666666667,2.55
0.491666666666667,2.55
0.501666666666667,2.55
0.511666666666667,2.55
0.521666666666667,2.55
0.531666666666667,2.55
0.541666666666667,2.55
0.551666666666667,2.55
0.561666666666667,2.55
0.571666666666667,2.55
0.581666666666667,2.55
0.591666666666667,2.55
0.601666666666667,2.55
0.611666666666667,2.55
0.621666666666667,2.55
0.631666666666667,2.55
0.641666666666667,2.55
0.651666666666667,2.55
0.661666666666667,2.55
0.671666666666667,2.55
0.681666666666667,2.55
0.691666666666667,2.55
0.701666666666667,2.55
0.711666666666667,2.55
0.721666666666667,2.55
0.731666666666667,2.55
0.741666666666667,2.55
0.751666666666667,2.55
0.761666666666667,2.55
0.771666666666667,2.55
0.781666666666667,2.55
0.791666666666667,2.55
0.801666666666667,2.55
0.811666666666667,2.55
0.821666666666667,2.55
0.831666666666667,2.55
0.841666666666667,2.55
0.851666666666667,2.55
0.861666666666667,2.55
0.871666666666667,2.55
0.881666666666666,2.55
0.891666666666667,2.55
0.901666666666667,2.55
0.911666666666667,2.55
0.921666666666667,2.55
0.931666666666667,2.55
0.941666666666667,2.55
0.951666666666667,2.55
0.961666666666667,2.55
0.971666666666667,2.55
0.981666666666667,2.55
0.991666666666667,2.55
1.00166666666667,2.55
1.01166666666667,2.55
1.02166666666667,2.55
1.03166666666667,2.55
1.04166666666667,2.55
1.05166666666667,2.55
1.06166666666667,2.55
1.07166666666667,2.55
1.08166666666667,2.55
1.09166666666667,2.55
1.10166666666667,2.55
1.11166666666667,2.55
1.12166666666667,2.55
1.13166666666667,2.55
1.14166666666667,2.55
1.15166666666667,2.55
1.16166666666667,2.55
1.17166666666667,2.55
1.18166666666667,2.55
1.19166666666667,2.55
1.20166666666667,2.55
1.21166666666667,2.55
1.22166666666667,2.55
1.23166666666667,2.55
1.24166666666667,2.55
1.25166666666667,2.55
1.26166666666667,2.55
1.27166666666667,2.55
1.28166666666667,2.55
1.29166666666667,2.55
1.30166666666667,2.55
1.31166666666667,2.55
1.32166666666667,2.55
1.33166666666667,2.55
1.34166666666667,2.55
1.35166666666667,2.55
1.36166666666667,2.55
1.37166666666667,2.55
1.38166666666667,2.55
1.39166666666667,2.55
1.40166666666667,2.55
1.41166666666667,2.55
1.42166666666667,2.55
1.43166666666667,2.55
1.44166666666667,2.55
1.45166666666667,2.55
1.46166666666667,2.55
1.47166666666667,2.55
1.48166666666667,2.55
1.49166666666667,2.55
1.50166666666667,2.55
1.51166666666667,2.55
1.52166666666667,2.55
1.53166666666667,2.55
1.54166666666667,2.55
1.55166666666667,2.55
1.56166666666667,2.55
1.57166666666667,2.55
1.58166666666667,2.55
1.59166666666667,2.55
1.60166666666667,2.55
1.61166666666667,2.55
1.62166666666667,2.55
1.63166666666667,2.55
1.64166666666667,2.55
1.65166666666667,2.55
1.66166666666667,2.55
1.67166666666667,2.55
1.68166666666667,2.55
1.69166666666667,2.55
1.70166666666667,2.55
1.71166666666667,2.55
1.72166666666667,2.55
1.73166666666667,2.55
1.74166666666667,2.55
1.75166666666667,2.55
1.76166666666667,2.55
1.77166666666667,2.55
1.78166666666667,2.55
1.79166666666667,2.55
1.80166666666667,2.55
1.81166666666667,2.55
1.82166666666667,2.55
1.83166666666667,2.55
1.84166666666667,2.55
1.85166666666667,2.55
1.86166666666667,2.55
1.87166666666667,2.55
1.88166666666667,2.55
1.89166666666667,2.55
1.90166666666667,2.55
1.91166666666667,2.55
1.92166666666667,2.55
1.93166666666667,2.55
1.94166666666667,2.55
1.95166666666667,2.55
1.96166666666667,2.55
1.97166666666667,2.55
1.98166666666667,2.55
1.99166666666667,2.55
2.00166666666667,2.55
2.01166666666667,2.55
2.02166666666667,2.55
2.03166666666667,2.55
2.04166666666667,2.55
2.05166666666667,2.55
2.06166666666667,2.55
2.07166666666667,2.55
2.08166666666667,2.55
2.09166666666667,2.55
2.10166666666667,2.55
2.11166666666667,2.55
2.12166666666667,2.55
2.13166666666667,2.55
2.14166666666667,2.55
2.15166666666667,2.55
2.16166666666667,2.55
2.17166666666667,2.55
2.18166666666667,2.55
2.19166666666667,2.55
2.20166666666667,2.55
2.21166666666667,2.55
2.22166666666667,2.55
2.23166666666667,2.55
2.24166666666667,2.55
2.25166666666667,2.55
2.26166666666667,2.55
2.27166666666667,2.55
2.28166666666667,2.55
2.29166666666667,2.55
2.30166666666667,2.55
2.31166666666667,2.55
2.32166666666667,2.55
2.33166666666667,2.55
2.34166666666667,2.55
2.35166666666667,2.55
2.36166666666667,2.55
2.37166666666667,2.55
2.38166666666667,2.55
2.39166666666667,2.55
2.40166666666667,2.55
2.41166666666667,2.55
2.42166666666667,2.55
2.43166666666667,2.55
2.44166666666667,2.55
2.45166666666667,2.55
2.46166666666667,2.55
2.47166666666667,2.55
2.48166666666667,2.55
2.49166666666667,2.55
2.50166666666667,2.55
2.51166666666667,2.55
2.52166666666667,2.55
2.53166666666667,2.55
2.54166666666667,2.55
2.55166666666667,2.55
2.56166666666667,2.55
2.57166666666667,2.55
2.58166666666667,2.55
2.59166666666667,2.55
2.60166666666667,2.55
2.61166666666667,2.55
2.62166666666667,2.55
2.63166666666667,2.55
2.64166666666667,2.55
2.65166666666667,2.55
2.66166666666667,2.55
2.67166666666667,2.55
2.68166666666667,2.55
2.69166666666667,2.55
2.70166666666667,2.55
2.71166666666667,2.55
2.72166666666667,2.55
2.73166666666667,2.55
2.74166666666667,2.55
2.75166666666667,2.55
2.76166666666667,2.55
2.77166666666667,2.55
2.78166666666667,2.55
2.78333333333333,2.55
2.79333333333333,2.55
2.80333333333333,2.55
2.81333333333333,2.55
2.82333333333333,2.55
2.83333333333333,2.55
2.84333333333333,2.55
2.85333333333333,2.55
2.86333333333333,2.55
2.87333333333333,2.55
2.88333333333333,2.55
2.89333333333333,2.55
2.90333333333333,2.55
2.91333333333333,2.55
2.92333333333333,2.55
2.93333333333333,2.55
2.94333333333333,2.55
2.95333333333333,2.55
2.96333333333333,2.55
2.97333333333333,2.55
2.98333333333333,2.55
2.99333333333333,2.55
3.00333333333333,2.55
3.01333333333333,2.55
3.02333333333333,2.55
3.03333333333333,2.55
3.04333333333333,2.55
3.05333333333333,2.55
3.06333333333333,2.55
3.07333333333333,2.55
3.08333333333333,2.55
3.09333333333333,2.55
3.10333333333333,2.55
3.11333333333333,2.55
3.12333333333333,2.55
3.13333333333333,2.55
3.14333333333333,2.55
3.15333333333333,2.55
3.16333333333333,2.55
3.17333333333333,2.55
3.18333333333333,2.55
3.19333333333333,2.55
3.20333333333333,2.55
3.21333333333333,2.55
3.22333333333333,2.55
3.23333333333333,2.55
3.24333333333333,2.55
3.25333333333333,2.55
3.26333333333333,2.55
3.27333333333333,2.55
3.28333333333333,2.55
3.29333333333333,2.55
3.30333333333333,2.55
3.31333333333333,2.55
3.32333333333333,2.55
3.33333333333333,2.55
3.34333333333333,2.55
3.35333333333333,2.55
3.36333333333333,2.55
3.37333333333333,2.55
3.38333333333333,2.55
3.39333333333333,2.55
3.40333333333333,2.55
3.41333333333333,2.55
3.42333333333333,2.55
3.43333333333333,2.55
3.44333333333333,2.55
3.45333333333333,2.55
3.46333333333333,2.55
3.47333333333333,2.55
3.48333333333333,2.55
3.49333333333333,2.55
3.50333333333333,2.55
3.51333333333333,2.55
3.52333333333333,2.55
3.53333333333333,2.55
3.54333333333333,2.55
3.55333333333333,2.55
3.56333333333333,2.55
3.57333333333333,2.55
3.58333333333333,2.55
3.59333333333333,2.55
3.60333333333333,2.55
3.61333333333333,2.55
3.62333333333333,2.55
3.63333333333333,2.55
3.64333333333333,2.55
3.65333333333333,2.55
3.66333333333333,2.55
3.67333333333333,2.55
3.68333333333333,2.55
3.69333333333333,2.55
3.70333333333333,2.55
3.71333333333333,2.55
3.72333333333333,2.55
3.73333333333333,2.55
3.74333333333333,2.55
3.75333333333333,2.55
3.76333333333333,2.55
3.77333333333333,2.55
3.78333333333333,2.55
3.79333333333333,2.55
3.80333333333333,2.55
3.81333333333333,2.55
3.82333333333333,2.55
3.83333333333333,2.55
3.84333333333333,2.55
3.85333333333333,2.55
3.86333333333333,2.55
3.87333333333333,2.55
3.88333333333333,2.55
3.89333333333333,2.55
3.90333333333333,2.55
3.91333333333333,2.55
3.92333333333333,2.55
3.93333333333333,2.55
3.94333333333333,2.55
3.95333333333333,2.55
3.96333333333333,2.55
3.97333333333333,2.55
3.98333333333333,2.55
3.99333333333333,2.55
4.00333333333333,2.55
4.01333333333333,2.55
4.02333333333333,2.55
4.03333333333333,2.55
4.04333333333333,2.55
4.05333333333333,2.55
4.06333333333333,2.55
4.07333333333333,2.55
4.08333333333333,2.55
4.09333333333333,2.55
4.10333333333333,2.55
4.11333333333333,2.55
4.12333333333333,2.55
4.13333333333333,2.55
4.14333333333333,2.55
4.15333333333333,2.55
4.16333333333333,2.55
4.17333333333333,2.55
4.18333333333333,2.55
4.19333333333333,2.55
4.20333333333333,2.55
4.21333333333333,2.55
4.22333333333333,2.55
4.23333333333333,2.55
4.24333333333333,2.55
4.25333333333333,2.55
4.26333333333333,2.55
4.27333333333333,2.55
4.28333333333333,2.55
4.29333333333333,2.55
4.30333333333333,2.55
4.31333333333333,2.55
4.32333333333333,2.55
4.33333333333333,2.55
4.34333333333333,2.55
4.35333333333333,2.55
4.36333333333333,2.55
4.37333333333333,2.55
4.38333333333333,2.55
4.39333333333333,2.55
4.40333333333333,2.55
4.41333333333333,2.55
4.42,2.55
4.43,2.55
4.44,2.55
4.45,2.55
4.46,2.55
4.47,2.55
4.48,2.55
4.49,2.55
4.5,2.55
4.51,2.55
4.52,2.55
4.53,2.55
4.54,2.55
4.55,2.55
4.56,2.55
4.57,2.55
4.58,2.55
4.59,2.55
4.6,2.55
4.60996724636864,2.54159484655223
4.61993242281312,2.541379401124
4.62989345983913,2.54102037512408
4.639848288812,2.54051784311235
4.64979484238634,2.53987190945095
4.65973105493529,2.53908270828261
4.66965486297957,2.53815040350281
4.67956420561595,2.53707518872572
4.68945702494529,2.53585728724401
4.69933126649988,2.53449695198248
4.70918487967009,2.53299446544551
4.71901581813028,2.53135013965843
4.72882204026369,2.52956431610266
4.73860150958648,2.52763736564488
4.74835219517062,2.52556968845992
4.75807207206571,2.52336171394773
4.76775912171943,2.52101390064417
4.77741133239681,2.51852673612576
4.78702669959796,2.51590073690849
4.79660322647439,2.51313644834049
4.80613892424366,2.51023444448881
4.81563181260244,2.50719532802019
4.82507992013773,2.50401973007592
4.83448128473628,2.50070831014073
4.84383395399208,2.49726175590588
4.85313598561179,2.49368078312633
4.86238544781814,2.48996613547207
4.87158041975109,2.4861185843737
4.8807189918667,2.48213892886226
4.88979926633378,2.47802799540322
4.89881935742792,2.4737866377249
4.90777739192319,2.46941573664118
4.91667150948108,2.46491619986853
4.9254998630369,2.46028896183753
4.93426061918334,2.45553498349884
4.94295195855122,2.4506552521236
4.9515720761873,2.44565078109839
4.96011918192919,2.44052260971484
4.96859150077703,2.43527180295373
4.97698727326218,2.42989945126386
4.98530475581257,2.42440667033557
4.99354222111479,2.41879460086908
5.00169795847285,2.41306440833755
5.00977027416341,2.40721728274509
5.01775749178751,2.40125443837958
5.02565795261875,2.39517711356053
5.03347001594772,2.38898657038192
5.04119205942276,2.38268409445006
5.04882247938687,2.37627099461665
5.05635969121076,2.36974860270693
5.06380212962188,2.36311827324311
5.07114824902955,2.35638138316309
5.07839652384592,2.34953933153448
5.08554544880275,2.34259353926408
5.09259353926408,2.33554544880275
5.09953933153448,2.32839652384592
5.10638138316309,2.32114824902955
5.11311827324311,2.31380212962188
5.11974860270693,2.30635969121076
5.12627099461665,2.29882247938687
5.13268409445006,2.29119205942276
5.13898657038192,2.28347001594772
5.14517711356053,2.27565795261875
5.15125443837958,2.26775749178751
5.15721728274509,2.25977027416341
5.16306440833755,2.25169795847285
5.16879460086908,2.24354222111479
5.17440667033557,2.23530475581257
5.17989945126386,2.22698727326218
5.18527180295373,2.21859150077703
5.19052260971484,2.21011918192919
5.19565078109839,2.2015720761873
5.2006552521236,2.19295195855121
5.20553498349885,2.18426061918334
5.21028896183753,2.1754998630369
5.21491619986853,2.16667150948108
5.21941573664118,2.15777739192319
5.2237866377249,2.14881935742792
5.22802799540322,2.13979926633378
5.23213892886226,2.1307189918667
5.2361185843737,2.12158041975109
5.23996613547206,2.11238544781814
5.24368078312633,2.10313598561179
5.24726175590588,2.09383395399208
5.25070831014073,2.08448128473628
5.25401973007591,2.07507992013773
5.25719532802019,2.06563181260244
5.26023444448881,2.05613892424366
5.26313644834049,2.04660322647438
5.26590073690849,2.03702669959796
5.26852673612576,2.02741133239681
5.27101390064417,2.01775912171943
5.27336171394774,2.00807207206571
5.27556968845992,1.99835219517062
5.27763736564488,1.98860150958648
5.27956431610266,1.97882204026369
5.28135013965843,1.96901581813028
5.28299446544551,1.95918487967009
5.28449695198248,1.94933126649988
5.28585728724401,1.93945702494529
5.28707518872572,1.92956420561595
5.28815040350281,1.91965486297957
5.28908270828261,1.90973105493529
5.28987190945095,1.89979484238634
5.29051784311235,1.889848288812
5.29102037512408,1.87989345983913
5.291379401124,1.86993242281312
5.29159484655223,1.85996724636864
5.30833333333333,1.85
5.30833333333333,1.84
5.30833333333333,1.83
5.30833333333333,1.82
5.30833333333333,1.81
5.30833333333333,1.8
5.30833333333333,1.79
5.30833333333333,1.78
5.30833333333333,1.77
5.30833333333333,1.76
5.30833333333333,1.75
5.30833333333333,1.74
5.30833333333333,1.73
5.30833333333333,1.72
5.30833333333333,1.71
5.30833333333333,1.7
5.30833333333333,1.69
5.30833333333333,1.68
5.30833333333333,1.67
5.30833333333333,1.66
5.30833333333333,1.65
5.30833333333333,1.64
5.30833333333333,1.63
5.30833333333333,1.62
5.30833333333333,1.61
5.30833333333333,1.6
5.30833333333333,1.59
5.30833333333333,1.58
5.30833333333333,1.57
5.30833333333333,1.56
5.30833333333333,1.55
5.30833333333333,1.54
5.30833333333333,1.53
5.30833333333333,1.52
5.30833333333333,1.51
5.30833333333333,1.5
5.30833333333333,1.49
5.30833333333333,1.48
5.30833333333333,1.47
5.30833333333333,1.46
5.30833333333333,1.45
5.30833333333333,1.44
5.30833333333333,1.43
5.30833333333333,1.42
5.30833333333333,1.41
5.30833333333333,1.4
5.30833333333333,1.39
5.30833333333333,1.38
5.30833333333333,1.37
5.30833333333333,1.36
5.30833333333333,1.35
5.30833333333333,1.34
5.30833333333333,1.33
5.30833333333333,1.32
5.30833333333333,1.31
5.30833333333333,1.3
5.30833333333333,1.29
5.30833333333333,1.28
5.30833333333333,1.27
5.30833333333333,1.26
5.30833333333333,1.25
5.30833333333333,1.24
5.30833333333333,1.23
5.30833333333333,1.22
5.30833333333333,1.21
5.30833333333333,1.2
5.30833333333333,1.19
5.30833333333333,1.18
5.30833333333333,1.17
5.30833333333333,1.16
5.30833333333333,1.15
5.30833333333333,1.14
5.30833333333333,1.13
5.30833333333333,1.12
5.30833333333333,1.11
5.30833333333333,1.1
5.30833333333333,1.09
5.30833333333333,1.08
5.30833333333333,1.07
5.30833333333333,1.06
5.30833333333333,1.05
5.30833333333333,1.04
5.30833333333333,1.03
5.30833333333333,1.02
5.30833333333333,1.01
5.30833333333333,1
5.30833333333333,0.99
5.30833333333333,0.98
5.30833333333333,0.97
5.30833333333333,0.96
5.30833333333333,0.95
5.30833333333333,0.94
5.30833333333333,0.93
5.30833333333333,0.92
5.30833333333333,0.91
5.30833333333333,0.9
5.30833333333333,0.89
5.30833333333333,0.88
5.30833333333333,0.87
5.30833333333333,0.86
5.30833333333333,0.85
5.30833333333333,0.84
5.30833333333333,0.83
5.30833333333333,0.82
5.30833333333333,0.81
5.30833333333333,0.8
5.30833333333333,0.79
5.30833333333333,0.78
5.30833333333333,0.77
5.30833333333333,0.76
5.30833333333333,0.75
5.30833333333333,0.74
5.30833333333333,0.73
5.30833333333333,0.72
5.30833333333333,0.71
5.30833333333333,0.7
5.30833333333333,0.69
5.30833333333333,0.68
5.30833333333333,0.67
5.30833333333333,0.66
5.30833333333333,0.65
5.30833333333333,0.64
5.30833333333333,0.63
5.30833333333333,0.62
5.30833333333333,0.61
5.30833333333333,0.6
5.30833333333333,0.59
5.30833333333333,0.58
5.30833333333333,0.57
5.30833333333333,0.56
5.30833333333333,0.55
5.30833333333333,0.54
5.30833333333333,0.53
5.30833333333333,0.52
5.30833333333333,0.51
5.30833333333333,0.5
5.30833333333333,0.49
5.30833333333333,0.48
5.30833333333333,0.47
5.30833333333333,0.46
5.30833333333333,0.45
5.30833333333333,0.44
5.30833333333333,0.43
5.30833333333333,0.42
5.30833333333333,0.41
5.30833333333333,0.4
5.30833333333333,0.39
5.30833333333333,0.38
5.30833333333333,0.37
5.30833333333333,0.36
5.30833333333333,0.35
5.30833333333333,0.34
5.30833333333333,0.33
5.30833333333333,0.32
5.30833333333333,0.31
5.30833333333333,0.3
5.30833333333333,0.29
5.30833333333333,0.28
5.30833333333333,0.27
5.30833333333333,0.26
5.30833333333333,0.25
5.30833333333333,0.24
5.30833333333333,0.23
5.30833333333333,0.22
5.30833333333333,0.21
5.30833333333333,0.2
5.30833333333333,0.19
5.30833333333333,0.18
5.30833333333333,0.17
5.30833333333333,0.16
5.30833333333333,0.15
5.30833333333333,0.14
5.30833333333333,0.13
5.30833333333333,0.12
5.30833333333333,0.11
5.30833333333333,0.1
5.30833333333333,0.0900000000000001
5.30833333333333,0.0799999999999999
5.30833333333333,0.07
5.30833333333333,0.0600000000000001
5.30833333333333,0.05
5.30833333333333,0.0400000000000001
5.30833333333333,0.03
5.30833333333333,0.02
5.30833333333333,0.0100000000000001
5.30833333333333,0
5.30833333333333,-0.0099999999999999
5.30833333333333,-0.02
5.30833333333333,-0.03
5.30833333333333,-0.0399999999999999
5.30833333333333,-0.05
5.30833333333333,-0.0599999999999999
5.30833333333333,-0.0699999999999998
5.30833333333333,-0.0799999999999999
5.30833333333333,-0.0899999999999999
5.30833333333333,-0.1
5.30833333333333,-0.11
5.30833333333333,-0.12
5.30833333333333,-0.13
5.30833333333333,-0.14
5.30833333333333,-0.15
5.30833333333333,-0.16
5.30833333333333,-0.17
5.30833333333333,-0.18
5.30833333333333,-0.19
5.30833333333333,-0.2
5.30833333333333,-0.21
5.30833333333333,-0.22
5.30833333333333,-0.23
5.30833333333333,-0.24
5.30833333333333,-0.25
5.30833333333333,-0.26
5.30833333333333,-0.27
5.30833333333333,-0.28
5.30833333333333,-0.29
5.30833333333333,-0.3
5.30833333333333,-0.31
5.30833333333333,-0.32
5.30833333333333,-0.33
5.30833333333333,-0.34
5.30833333333333,-0.35
5.30833333333333,-0.36
5.30833333333333,-0.37
5.30833333333333,-0.38
5.30833333333333,-0.39
5.30833333333333,-0.4
5.30833333333333,-0.41
5.30833333333333,-0.42
5.30833333333333,-0.43
5.30833333333333,-0.44
5.30833333333333,-0.45
5.30833333333333,-0.46
5.30833333333333,-0.47
5.30833333333333,-0.48
5.30833333333333,-0.49
5.30833333333333,-0.5
5.30833333333333,-0.51
5.30833333333333,-0.52
5.30833333333333,-0.53
5.30833333333333,-0.54
5.30833333333333,-0.55
5.30833333333333,-0.56
5.30833333333333,-0.57
5.30833333333333,-0.58
5.30833333333333,-0.59
5.30833333333333,-0.6
5.30833333333333,-0.61
5.30833333333333,-0.62
5.30833333333333,-0.63
5.30833333333333,-0.64
5.30833333333333,-0.65
5.30833333333333,-0.66
